Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
THAI,2025-11-15,7:05 PM,3:50 PM +1 (2025-11-16),18 hr 45 min,1 stop,"IDR 7,479,300"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-15,12:15 AM,3:10 PM (2025-11-15),12 hr 55 min,1 stop,"IDR 7,526,000"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-15,2:30 PM,3:10 PM +1 (2025-11-16),22 hr 40 min,1 stop,"IDR 7,526,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,11:30 AM,2:30 PM +1 (2025-11-16),25 hr,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,3:40 PM,2:30 PM +1 (2025-11-16),20 hr 50 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,5:35 PM,2:30 PM +1 (2025-11-16),18 hr 55 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,6:55 PM,2:30 PM +1 (2025-11-16),17 hr 35 min,1 stop,"IDR 7,573,200"
Singapore Airlines + ANA,2025-11-15,5:25 AM,9:40 PM (2025-11-15),14 hr 15 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-15,8:40 AM,9:40 PM (2025-11-15),11 hr,1 stop,"IDR 7,983,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,11:50 PM,3:10 PM +1 (2025-11-16),13 hr 20 min,1 stop,"IDR 8,054,300"
"Philippine Airlines, ANA",2025-11-15,1:20 AM,8:00 PM (2025-11-15),16 hr 40 min,1 stop,"IDR 8,085,000"
Asiana Airlines + ANA,2025-11-15,10:30 PM,11:20 AM +1 (2025-11-16),10 hr 50 min,1 stop,"IDR 8,138,900"
THAI,2025-11-15,1:05 PM,3:50 PM +1 (2025-11-16),24 hr 45 min,1 stop,"IDR 8,264,400"
Philippine Airlines + ANA,2025-11-15,1:20 AM,12:55 PM (2025-11-15),9 hr 35 min,1 stop,"IDR 8,318,000"
Philippine Airlines + ANA,2025-11-15,1:20 AM,2:10 PM (2025-11-15),10 hr 50 min,1 stop,"IDR 8,318,000"
Cathay Pacific,2025-11-15,12:15 AM,1:10 PM (2025-11-15),10 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific + JAL,2025-11-15,12:15 AM,1:45 PM (2025-11-15),11 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,12:15 AM,2:10 PM (2025-11-15),11 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,12:15 AM,3:35 PM (2025-11-15),13 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,12:15 AM,8:20 PM (2025-11-15),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,12:15 AM,9:15 PM (2025-11-15),19 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,12:15 AM,6:30 AM +1 (2025-11-16),28 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,8:10 AM,8:20 PM (2025-11-15),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,8:10 AM,9:15 PM (2025-11-15),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,8:10 AM,6:30 AM +1 (2025-11-16),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,8:10 AM,1:45 PM +1 (2025-11-16),27 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,2:30 PM,6:30 AM +1 (2025-11-16),14 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,2:30 PM,1:45 PM +1 (2025-11-16),21 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,2:30 PM,8:20 PM +1 (2025-11-16),27 hr 50 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-15,2:30 PM,9:15 PM +1 (2025-11-16),28 hr 45 min,1 stop,"IDR 8,330,500"
EVA Air + ANA,2025-11-15,2:35 PM,11:00 AM +1 (2025-11-16),18 hr 25 min,1 stop,"IDR 8,356,400"
EVA Air,2025-11-15,2:35 PM,12:00 PM +1 (2025-11-16),19 hr 25 min,1 stop,"IDR 8,356,400"
Korean Air,2025-11-15,9:50 PM,3:55 PM +1 (2025-11-16),16 hr 5 min,1 stop,"IDR 8,524,900"
"Shandong, China Southern",2025-11-15,12:25 AM,8:00 PM (2025-11-15),17 hr 35 min,2 stops,"IDR 8,541,100"
Cathay Pacific,2025-11-15,12:15 AM,4:50 PM (2025-11-15),14 hr 35 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-11-15,12:15 AM,4:50 PM (2025-11-15),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-15,12:15 AM,4:50 PM (2025-11-15),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-15,12:15 AM,4:50 PM (2025-11-15),14 hr 35 min,2 stops,"IDR 8,926,000"
"XiamenAir, Asiana Airlines + ANA",2025-11-15,7:05 AM,11:25 PM (2025-11-15),14 hr 20 min,2 stops,"IDR 9,368,100"
Singapore Airlines,2025-11-15,9:30 AM,9:40 PM (2025-11-15),10 hr 10 min,1 stop,"IDR 9,400,200"
Korean Air,2025-11-15,9:50 PM,7:30 PM +1 (2025-11-16),19 hr 40 min,1 stop,"IDR 9,424,900"
ANA,2025-11-15,7:15 AM,4:25 PM (2025-11-15),7 hr 10 min,Nonstop,"IDR 9,642,900"
Garuda Indonesia + JAL,2025-11-15,11:45 PM,8:50 AM +1 (2025-11-16),7 hr 5 min,Nonstop,"IDR 9,667,100"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,2:30 PM +2 (2025-11-17),43 hr,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,5:15 PM +2 (2025-11-17),45 hr 45 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,6:40 PM +2 (2025-11-17),47 hr 10 min,2 stops,"IDR 9,845,400"
"China Eastern, JAL",2025-11-15,11:45 PM,4:15 PM +1 (2025-11-16),14 hr 30 min,2 stops,"IDR 9,918,200"
EVA Air,2025-11-15,2:35 PM,12:55 PM +1 (2025-11-16),20 hr 20 min,1 stop,"IDR 9,999,400"
"Korean Air, Asiana Airlines",2025-11-15,9:50 PM,11:20 AM +1 (2025-11-16),11 hr 30 min,1 stop,"IDR 10,024,900"
"Asiana Airlines, Korean Air",2025-11-15,10:30 PM,12:25 PM +1 (2025-11-16),11 hr 55 min,1 stop,"IDR 10,024,900"
Asiana Airlines + ANA,2025-11-15,10:30 PM,11:25 PM +1 (2025-11-16),22 hr 55 min,1 stop,"IDR 10,232,900"
Asiana Airlines,2025-11-15,10:30 PM,5:55 PM +1 (2025-11-16),17 hr 25 min,1 stop,"IDR 10,291,900"
Asiana Airlines,2025-11-15,10:30 PM,9:00 PM +1 (2025-11-16),20 hr 30 min,1 stop,"IDR 10,291,900"
"Scoot, Singapore Airlines",2025-11-15,9:35 AM,9:40 PM (2025-11-15),10 hr 5 min,1 stop,"IDR 10,317,200"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-15,12:15 AM,7:15 PM (2025-11-15),17 hr,1 stop,"IDR 10,396,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,5:50 AM,5:55 AM +1 (2025-11-16),22 hr 5 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,8:55 AM,5:55 AM +1 (2025-11-16),19 hr,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,11:30 AM,5:55 AM +1 (2025-11-16),16 hr 25 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,3:40 PM,5:55 AM +1 (2025-11-16),12 hr 15 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA",2025-11-15,3:40 PM,6:25 PM +1 (2025-11-16),24 hr 45 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,5:35 PM,5:55 AM +1 (2025-11-16),10 hr 20 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA",2025-11-15,5:35 PM,6:25 PM +1 (2025-11-16),22 hr 50 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA",2025-11-15,6:55 PM,6:25 PM +1 (2025-11-16),21 hr 30 min,1 stop,"IDR 10,443,200"
Asiana Airlines,2025-11-15,10:30 PM,5:50 PM +1 (2025-11-16),17 hr 20 min,1 stop,"IDR 10,457,600"
Asiana Airlines,2025-11-15,10:30 PM,9:45 PM +1 (2025-11-16),21 hr 15 min,1 stop,"IDR 10,457,600"
"Singapore Airlines, ANA + Operated by Air Japan",2025-11-15,5:25 AM,5:55 AM +1 (2025-11-16),22 hr 30 min,1 stop,"IDR 10,459,700"
ANA,2025-11-15,9:45 PM,6:50 AM +1 (2025-11-16),7 hr 5 min,Nonstop,"IDR 10,565,900"
"Asiana Airlines, JAL",2025-11-15,10:30 PM,6:30 PM +1 (2025-11-16),18 hr,2 stops,"IDR 10,573,300"
THAI,2025-11-15,1:05 PM,6:55 AM +1 (2025-11-16),15 hr 50 min,1 stop,"IDR 10,631,300"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,3:25 PM +1 (2025-11-16),13 hr 40 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by ANA Wings",2025-11-15,11:45 PM,5:05 PM +1 (2025-11-16),15 hr 20 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,6:55 PM +1 (2025-11-16),17 hr 10 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,6:55 PM +1 (2025-11-16),17 hr 10 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,8:20 PM +1 (2025-11-16),18 hr 35 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,8:20 PM +1 (2025-11-16),18 hr 35 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-15,11:45 PM,8:20 PM +1 (2025-11-16),18 hr 35 min,2 stops,"IDR 10,685,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-15,11:50 PM,7:15 PM +1 (2025-11-16),17 hr 25 min,1 stop,"IDR 10,924,300"
Garuda Indonesia,2025-11-15,7:05 AM,8:50 AM +1 (2025-11-16),23 hr 45 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,2:30 PM,8:50 AM +1 (2025-11-16),16 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,3:50 PM,8:50 AM +1 (2025-11-16),15 hr,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,5:00 PM,8:50 AM +1 (2025-11-16),13 hr 50 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,6:30 PM,8:50 AM +1 (2025-11-16),12 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,7:30 PM,8:50 AM +1 (2025-11-16),11 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-15,5:30 PM,8:50 AM +1 (2025-11-16),13 hr 20 min,1 stop,"IDR 11,072,100"
"Philippine Airlines, Jetstar",2025-11-15,1:20 AM,6:05 AM +1 (2025-11-16),26 hr 45 min,1 stop,"IDR 11,234,100"
Garuda Indonesia,2025-11-15,1:00 PM,8:50 AM +2 (2025-11-17),41 hr 50 min,2 stops,"IDR 11,307,680"
"China Eastern, JAL",2025-11-15,11:45 PM,3:55 PM +1 (2025-11-16),14 hr 10 min,2 stops,"IDR 11,630,900"
"China Eastern, JAL",2025-11-15,11:45 PM,7:35 PM +1 (2025-11-16),17 hr 50 min,2 stops,"IDR 11,630,900"
"Philippine Airlines, ANA",2025-11-15,1:20 AM,3:05 PM (2025-11-15),11 hr 45 min,1 stop,"IDR 11,646,000"
"China Eastern, JAL",2025-11-15,11:45 PM,4:15 PM +1 (2025-11-16),14 hr 30 min,2 stops,"IDR 11,990,200"
"China Eastern, JAL",2025-11-15,11:45 PM,5:40 PM +1 (2025-11-16),15 hr 55 min,2 stops,"IDR 11,995,300"
Garuda Indonesia,2025-11-15,7:55 AM,8:50 AM +1 (2025-11-16),22 hr 55 min,2 stops,"IDR 11,996,420"
"China Eastern, ANA",2025-11-15,11:45 PM,6:15 PM +1 (2025-11-16),16 hr 30 min,2 stops,"IDR 12,274,900"
"Garuda Indonesia, ANA",2025-11-15,5:50 AM,6:25 PM (2025-11-15),10 hr 35 min,1 stop,"IDR 12,289,200"
EVA Air,2025-11-15,2:35 PM,8:20 PM +1 (2025-11-16),27 hr 45 min,1 stop,"IDR 12,592,400"
Korean Air,2025-11-15,9:50 PM,9:05 PM +1 (2025-11-16),21 hr 15 min,1 stop,"IDR 13,024,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-15,11:30 PM,11:25 PM +1 (2025-11-16),21 hr 55 min,1 stop,"IDR 13,024,900"
JAL + Garuda Indonesia,2025-11-15,9:25 PM,6:40 AM +1 (2025-11-16),7 hr 15 min,Nonstop,"IDR 14,183,200"
"China Eastern, JAL",2025-11-15,11:45 PM,4:45 PM +1 (2025-11-16),15 hr,2 stops,"IDR 14,318,700"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,5:15 PM +1 (2025-11-16),21 hr 45 min,2 stops,"IDR 15,005,400"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,6:40 PM +1 (2025-11-16),23 hr 10 min,2 stops,"IDR 15,005,400"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,10:35 AM +2 (2025-11-17),39 hr 5 min,2 stops,"IDR 15,005,400"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,1:00 PM +2 (2025-11-17),41 hr 30 min,2 stops,"IDR 15,171,100"
"Garuda Indonesia, Jeju Air",2025-11-15,5:30 PM,2:30 PM +2 (2025-11-17),43 hr,2 stops,"IDR 15,171,100"
"Philippine Airlines, Asiana Airlines",2025-11-15,1:20 AM,9:00 PM (2025-11-15),17 hr 40 min,2 stops,"IDR 15,639,800"
"Korean Air, Asiana Airlines",2025-11-15,9:50 PM,9:00 PM +1 (2025-11-16),21 hr 10 min,1 stop,"IDR 16,024,900"
Korean Air,2025-11-15,9:50 PM,10:50 PM +1 (2025-11-16),23 hr,1 stop,"IDR 16,024,900"
"Asiana Airlines, Korean Air",2025-11-15,10:30 PM,9:05 PM +1 (2025-11-16),20 hr 35 min,1 stop,"IDR 16,024,900"
"Garuda Indonesia, Korean Air",2025-11-15,11:30 PM,12:25 PM +1 (2025-11-16),10 hr 55 min,1 stop,"IDR 16,024,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-15,11:30 PM,9:00 PM +1 (2025-11-16),19 hr 30 min,1 stop,"IDR 16,024,900"
Korean Air,2025-11-15,9:50 PM,6:35 PM +1 (2025-11-16),18 hr 45 min,1 stop,"IDR 16,190,600"
Korean Air,2025-11-15,9:50 PM,9:35 PM +1 (2025-11-16),21 hr 45 min,1 stop,"IDR 16,190,600"
"Garuda Indonesia, Korean Air",2025-11-15,11:30 PM,6:35 PM +1 (2025-11-16),17 hr 5 min,1 stop,"IDR 16,190,600"
"Garuda Indonesia, Korean Air",2025-11-15,11:30 PM,9:35 PM +1 (2025-11-16),20 hr 5 min,1 stop,"IDR 16,190,600"
Singapore Airlines,2025-11-15,2:15 PM,6:20 AM +1 (2025-11-16),14 hr 5 min,1 stop,"IDR 17,121,200"
Singapore Airlines,2025-11-15,5:00 PM,6:20 AM +1 (2025-11-16),11 hr 20 min,1 stop,"IDR 17,121,200"
Singapore Airlines,2025-11-15,6:10 PM,6:20 AM +1 (2025-11-16),10 hr 10 min,1 stop,"IDR 17,121,200"
Singapore Airlines,2025-11-15,11:10 AM,9:40 PM +1 (2025-11-16),32 hr 30 min,1 stop,"IDR 17,807,300"
"China Eastern, JAL",2025-11-15,11:45 PM,1:45 PM +1 (2025-11-16),12 hr,1 stop,"IDR 21,797,000"
"China Eastern, JAL",2025-11-15,11:45 PM,6:00 PM +1 (2025-11-16),16 hr 15 min,1 stop,"IDR 21,797,000"
"EVA Air, ANA",2025-11-15,2:35 PM,5:30 PM +1 (2025-11-16),24 hr 55 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-11-15,2:35 PM,8:40 PM +1 (2025-11-16),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-11-15,5:30 PM,12:55 PM +2 (2025-11-17),41 hr 25 min,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-11-15,1:20 AM,3:45 PM (2025-11-15),12 hr 25 min,2 stops,"IDR 24,516,600"
"Philippine Airlines, JAL",2025-11-15,1:20 AM,10:20 PM (2025-11-15),19 hr,2 stops,"IDR 24,516,600"
"Philippine Airlines, JAL",2025-11-15,1:20 AM,10:15 PM (2025-11-15),18 hr 55 min,2 stops,"IDR 25,584,200"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-11-15,5:30 PM,4:50 PM +2 (2025-11-17),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-11-15,1:20 AM,6:45 PM (2025-11-15),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-15,1:20 AM,7:10 PM (2025-11-15),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-15,1:20 AM,7:30 PM (2025-11-15),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-11-15,1:20 AM,6:55 PM (2025-11-15),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-11-15,1:20 AM,6:30 PM (2025-11-15),15 hr 10 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-11-15,1:20 AM,7:00 PM (2025-11-15),15 hr 40 min,2 stops,"IDR 27,166,400"
"Singapore Airlines, Asiana Airlines",2025-11-15,6:10 PM,11:20 AM +1 (2025-11-16),15 hr 10 min,2 stops,"IDR 28,329,700"
China Southern,2025-11-15,1:15 PM,1:15 PM +1 (2025-11-16),22 hr,2 stops,"IDR 28,471,600"
"China Southern, China Eastern",2025-11-15,12:20 AM,8:55 PM (2025-11-15),18 hr 35 min,2 stops,"IDR 30,795,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-15,5:50 AM,9:40 PM (2025-11-15),13 hr 50 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-15,5:50 AM,6:20 AM +1 (2025-11-16),22 hr 30 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-11-15,5:25 AM,5:05 PM (2025-11-15),9 hr 40 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-11-15,5:25 AM,6:25 PM (2025-11-15),11 hr,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-11-15,5:25 AM,7:30 AM +1 (2025-11-16),24 hr 5 min,1 stop,"IDR 31,854,700"
"Shandong, XiamenAir, ANA",2025-11-15,12:25 AM,5:25 PM (2025-11-15),15 hr,2 stops,"IDR 32,225,300"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-15,1:00 PM,1:35 PM +2 (2025-11-17),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-15,1:00 PM,1:35 PM +2 (2025-11-17),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-15,1:00 PM,8:00 PM +2 (2025-11-17),53 hr,3 stops,"IDR 32,229,100"
"XiamenAir, ANA",2025-11-15,11:30 PM,5:25 PM +1 (2025-11-16),15 hr 55 min,2 stops,"IDR 33,549,200"
"Cathay Pacific, China Eastern",2025-11-15,12:15 AM,8:55 PM (2025-11-15),18 hr 40 min,2 stops,"IDR 34,728,200"
"Cathay Pacific, China Eastern",2025-11-15,12:15 AM,8:55 PM (2025-11-15),18 hr 40 min,2 stops,"IDR 34,728,200"
"Cathay Pacific, China Eastern",2025-11-15,12:15 AM,8:55 PM (2025-11-15),18 hr 40 min,2 stops,"IDR 34,907,600"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-15,1:00 PM,8:20 PM +1 (2025-11-16),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-15,1:00 PM,9:15 PM +1 (2025-11-16),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,1:10 PM +2 (2025-11-17),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,2:10 PM +2 (2025-11-17),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,3:35 PM +2 (2025-11-17),48 hr 35 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-15,11:50 PM,8:20 PM +1 (2025-11-16),18 hr 30 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, China Airlines",2025-11-15,12:15 AM,4:50 PM (2025-11-15),14 hr 35 min,2 stops,"IDR 40,311,600"
"Cathay Pacific, EVA Air",2025-11-15,12:15 AM,7:20 PM (2025-11-15),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, EVA Air",2025-11-15,12:15 AM,7:20 PM (2025-11-15),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-11-15,12:15 AM,4:35 PM (2025-11-15),14 hr 20 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, ANA",2025-11-15,2:30 PM,9:35 AM +1 (2025-11-16),17 hr 5 min,2 stops,"IDR 40,882,700"
"THAI, ANA",2025-11-15,7:05 PM,11:55 AM +1 (2025-11-16),14 hr 50 min,2 stops,"IDR 42,836,400"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-15,5:30 PM,6:30 AM +2 (2025-11-17),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-15,5:30 PM,6:30 AM +2 (2025-11-17),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,1:10 PM +2 (2025-11-17),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,1:10 PM +2 (2025-11-17),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,2:10 PM +2 (2025-11-17),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,2:10 PM +2 (2025-11-17),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-11-15,5:30 PM,3:20 PM +2 (2025-11-17),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-11-15,5:30 PM,3:20 PM +2 (2025-11-17),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,3:35 PM +2 (2025-11-17),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,3:35 PM +2 (2025-11-17),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,8:20 PM +2 (2025-11-17),48 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,8:20 PM +2 (2025-11-17),48 hr 50 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-11-15,12:15 AM,3:25 PM (2025-11-15),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-11-15,5:30 PM,3:10 PM +2 (2025-11-17),43 hr 40 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-11-15,5:30 PM,3:10 PM +2 (2025-11-17),43 hr 40 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,4:50 PM +2 (2025-11-17),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,5:30 PM,4:50 PM +2 (2025-11-17),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-15,1:00 PM,6:30 AM +2 (2025-11-17),39 hr 30 min,3 stops,"IDR 44,486,600"
"THAI, JAL + ANA",2025-11-15,7:05 PM,11:40 AM +1 (2025-11-16),14 hr 35 min,2 stops,"IDR 46,887,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-15,5:30 PM,4:50 PM +1 (2025-11-16),21 hr 20 min,3 stops,"IDR 47,163,400"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-15,5:30 PM,8:20 PM +1 (2025-11-16),24 hr 50 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-15,5:30 PM,8:20 PM +1 (2025-11-16),24 hr 50 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-11-15,5:30 PM,8:25 PM +1 (2025-11-16),24 hr 55 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-11-15,5:30 PM,8:25 PM +1 (2025-11-16),24 hr 55 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-15,5:30 PM,9:15 PM +1 (2025-11-16),25 hr 45 min,3 stops,"IDR 52,948,600"
