Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Shandong, XiamenAir, ANA",2025-12-01,12:25 AM,5:25 PM (2025-12-01),15 hr,2 stops,"IDR 32,225,300"
"Shandong, XiamenAir, ANA",2025-12-01,12:25 AM,5:50 PM (2025-12-01),15 hr 25 min,2 stops,"IDR 32,225,300"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-01,1:00 PM,1:35 PM +2 (2025-12-03),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-01,1:00 PM,1:35 PM +2 (2025-12-03),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-01,1:00 PM,8:00 PM +2 (2025-12-03),53 hr,3 stops,"IDR 32,229,100"
"XiamenAir, ANA",2025-12-01,11:30 PM,5:25 PM +1 (2025-12-02),15 hr 55 min,2 stops,"IDR 33,549,200"
"Cathay Pacific, China Eastern",2025-12-01,12:15 AM,8:55 PM (2025-12-01),18 hr 40 min,2 stops,"IDR 35,073,200"
"Cathay Pacific, China Eastern",2025-12-01,12:15 AM,8:55 PM (2025-12-01),18 hr 40 min,2 stops,"IDR 35,073,200"
"Cathay Pacific, China Eastern",2025-12-01,12:15 AM,8:55 PM (2025-12-01),18 hr 40 min,2 stops,"IDR 35,253,600"
"Cathay Pacific, China Eastern",2025-12-01,12:15 AM,8:55 PM (2025-12-01),18 hr 40 min,2 stops,"IDR 35,253,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-12-01,6:55 PM,11:55 AM +1 (2025-12-02),15 hr,2 stops,"IDR 36,910,600"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-01,1:00 PM,8:20 PM +1 (2025-12-02),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-01,1:00 PM,9:15 PM +1 (2025-12-02),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-01,1:00 PM,1:10 PM +2 (2025-12-03),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-01,1:00 PM,2:10 PM +2 (2025-12-03),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,3:35 PM +2 (2025-12-03),48 hr 35 min,2 stops,"IDR 39,807,200"
"Cathay Pacific, ANA",2025-12-01,2:30 PM,9:35 AM +1 (2025-12-02),17 hr 5 min,2 stops,"IDR 39,871,700"
"Garuda Indonesia, China Airlines, Cathay Pacific",2025-12-01,5:30 PM,4:50 PM +2 (2025-12-03),45 hr 20 min,2 stops,"IDR 40,090,900"
"Garuda Indonesia, Cathay Pacific",2025-12-01,11:50 PM,8:20 PM +1 (2025-12-02),18 hr 30 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-12-01,12:15 AM,3:25 PM (2025-12-01),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-01,1:00 PM,6:30 AM +2 (2025-12-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,4:50 PM +1 (2025-12-02),21 hr 20 min,3 stops,"IDR 47,163,400"
"THAI, JAL",2025-12-01,7:05 PM,11:40 AM +1 (2025-12-02),14 hr 35 min,2 stops,"IDR 47,553,700"
"THAI, ANA",2025-12-01,7:05 PM,11:55 AM +1 (2025-12-02),14 hr 50 min,2 stops,"IDR 47,887,700"
"Garuda Indonesia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Cathay Pacific",2025-12-01,5:30 PM,1:10 PM +2 (2025-12-03),41 hr 40 min,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Cathay Pacific",2025-12-01,5:30 PM,1:10 PM +2 (2025-12-03),41 hr 40 min,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Cathay Pacific",2025-12-01,5:30 PM,2:10 PM +2 (2025-12-03),42 hr 40 min,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,8:20 PM +1 (2025-12-02),24 hr 50 min,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,8:20 PM +1 (2025-12-02),24 hr 50 min,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-12-01,5:30 PM,6:30 AM +2 (2025-12-03),35 hr,3 stops,"IDR 49,233,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,8:20 PM +1 (2025-12-02),24 hr 50 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,8:20 PM +1 (2025-12-02),24 hr 50 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-12-01,5:30 PM,8:25 PM +1 (2025-12-02),24 hr 55 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-12-01,5:30 PM,8:25 PM +1 (2025-12-02),24 hr 55 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,8:20 PM +1 (2025-12-02),24 hr 50 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-01,5:30 PM,9:15 PM +1 (2025-12-02),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Royal Brunei, JAL + Cathay Pacific",2025-12-01,1:00 PM,8:25 PM +2 (2025-12-03),53 hr 25 min,3 stops,"IDR 58,623,700"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-12-01,1:00 PM,9:15 PM +2 (2025-12-03),54 hr 15 min,3 stops,"IDR 58,623,700"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-12-01,1:00 PM,1:45 PM +3 (2025-12-04),70 hr 45 min,3 stops,"IDR 58,623,700"
"Shandong, Air China + Operated by Dalian Airlines",2025-12-01,12:25 AM,7:50 PM (2025-12-01),17 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,1:30 AM,3:05 PM (2025-12-01),11 hr 35 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-01,1:30 AM,7:00 AM +1 (2025-12-02),27 hr 30 min,1 stop,Price unavailable
Air China,2025-12-01,1:45 AM,4:20 PM (2025-12-01),12 hr 35 min,1 stop,Price unavailable
Air China,2025-12-01,1:45 AM,7:00 PM (2025-12-01),15 hr 15 min,1 stop,Price unavailable
Air China,2025-12-01,1:45 AM,7:50 PM (2025-12-01),16 hr 5 min,1 stop,Price unavailable
Air China,2025-12-01,1:45 AM,9:30 PM (2025-12-01),17 hr 45 min,1 stop,Price unavailable
Air China,2025-12-01,1:45 AM,1:40 PM +1 (2025-12-02),33 hr 55 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,4:25 AM,5:30 PM (2025-12-01),11 hr 5 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,4:25 AM,7:15 AM +1 (2025-12-02),24 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,5:25 AM,6:20 AM +1 (2025-12-02),22 hr 55 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,8:40 AM,9:40 PM (2025-12-01),11 hr,1 stop,Price unavailable
Singapore Airlines,2025-12-01,8:40 AM,1:00 AM +1 (2025-12-02),14 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,8:40 AM,6:20 AM +1 (2025-12-02),19 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,9:30 AM,9:40 PM (2025-12-01),10 hr 10 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,9:30 AM,1:00 AM +1 (2025-12-02),13 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,9:30 AM,6:20 AM +1 (2025-12-02),18 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,9:40 AM,7:15 AM +1 (2025-12-02),19 hr 35 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,9:40 AM,5:30 PM +1 (2025-12-02),29 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,11:10 AM,1:00 AM +1 (2025-12-02),11 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,11:10 AM,6:20 AM +1 (2025-12-02),17 hr 10 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,11:10 AM,7:15 AM +1 (2025-12-02),18 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,11:10 AM,7:30 AM +1 (2025-12-02),18 hr 20 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,11:10 AM,5:30 PM +1 (2025-12-02),28 hr 20 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-12-01,11:30 AM,7:45 AM +1 (2025-12-02),18 hr 15 min,2 stops,Price unavailable
Malaysia Airlines,2025-12-01,12:15 PM,7:15 AM +1 (2025-12-02),17 hr,1 stop,Price unavailable
Malaysia Airlines,2025-12-01,12:15 PM,5:30 PM +1 (2025-12-02),27 hr 15 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,2:15 PM,6:20 AM +1 (2025-12-02),14 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-12-01,2:15 PM,7:30 AM +1 (2025-12-02),15 hr 15 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,7:00 AM +1 (2025-12-02),14 hr 20 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-12-01,2:40 PM,7:00 AM +1 (2025-12-02),14 hr 20 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,7:35 AM +1 (2025-12-02),14 hr 55 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,7:45 AM +1 (2025-12-02),15 hr 5 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,3:05 PM +1 (2025-12-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,3:05 PM +1 (2025-12-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,3:05 PM +1 (2025-12-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,3:05 PM +1 (2025-12-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-01,2:40 PM,3:05 PM +1 (2025-12-02),22 hr 25 min,2 stops,Price unavailable
Malaysia Airlines,2025-12-01,3:40 PM,7:15 AM +1 (2025-12-02),13 hr 35 min,1 stop,Price unavailable
China Eastern,2025-12-02,11:45 PM,12:00 PM +1 (2025-12-03),10 hr 15 min,1 stop,"IDR 3,558,000"
Vietjet,2025-12-02,2:00 PM,8:00 AM +1 (2025-12-03),16 hr,1 stop,"IDR 3,597,984"
Batik Air,2025-12-02,5:15 AM,7:50 PM (2025-12-02),12 hr 35 min,1 stop,"IDR 3,899,900"
China Southern,2025-12-02,12:20 AM,3:00 PM (2025-12-02),12 hr 40 min,1 stop,"IDR 3,935,900"
XiamenAir,2025-12-02,11:30 PM,1:45 PM +1 (2025-12-03),12 hr 15 min,1 stop,"IDR 4,024,600"
China Eastern,2025-12-02,11:45 PM,12:50 PM +1 (2025-12-03),11 hr 5 min,1 stop,"IDR 3,558,000"
"China Eastern, Shanghai Airlines",2025-12-02,11:45 PM,3:50 PM +1 (2025-12-03),14 hr 5 min,1 stop,"IDR 3,558,000"
China Eastern,2025-12-02,11:45 PM,3:55 PM +1 (2025-12-03),14 hr 10 min,1 stop,"IDR 3,558,000"
China Eastern,2025-12-02,11:45 PM,6:30 PM +1 (2025-12-03),16 hr 45 min,1 stop,"IDR 3,558,000"
China Eastern,2025-12-02,11:45 PM,8:50 PM +1 (2025-12-03),19 hr 5 min,1 stop,"IDR 3,558,000"
China Eastern,2025-12-02,11:45 PM,8:55 PM +1 (2025-12-03),19 hr 10 min,1 stop,"IDR 3,558,000"
XiamenAir,2025-12-02,1:35 PM,1:45 PM +1 (2025-12-03),22 hr 10 min,1 stop,"IDR 3,563,600"
Vietjet,2025-12-02,2:00 PM,3:25 PM +1 (2025-12-03),23 hr 25 min,1 stop,"IDR 3,597,984"
Batik Air,2025-12-02,9:15 AM,8:25 AM +1 (2025-12-03),21 hr 10 min,1 stop,"IDR 3,899,900"
Batik Air,2025-12-02,12:30 PM,8:25 AM +1 (2025-12-03),17 hr 55 min,1 stop,"IDR 3,899,900"
Batik Air,2025-12-02,4:30 PM,8:25 AM +1 (2025-12-03),13 hr 55 min,1 stop,"IDR 3,899,900"
Batik Air,2025-12-02,4:45 PM,8:25 AM +1 (2025-12-03),13 hr 40 min,1 stop,"IDR 3,899,900"
Batik Air,2025-12-02,5:15 AM,8:25 AM +1 (2025-12-03),25 hr 10 min,1 stop,"IDR 3,983,000"
XiamenAir,2025-12-02,7:05 AM,1:40 PM +1 (2025-12-03),28 hr 35 min,1 stop,"IDR 4,114,600"
Vietjet,2025-12-02,1:30 PM,7:35 AM +1 (2025-12-03),16 hr 5 min,1 stop,"IDR 4,195,468"
Scoot,2025-12-02,9:35 AM,7:10 AM +1 (2025-12-03),19 hr 35 min,1 stop,"IDR 4,307,998"
"Indonesia AirAsia, AirAsia X",2025-12-02,6:35 AM,10:40 PM (2025-12-02),14 hr 5 min,1 stop,"IDR 4,529,302"
"Indonesia AirAsia, AirAsia X",2025-12-02,5:05 AM,10:40 PM (2025-12-02),15 hr 35 min,1 stop,"IDR 4,629,302"
"AirAsia, AirAsia X",2025-12-02,8:30 AM,10:40 PM (2025-12-02),12 hr 10 min,1 stop,"IDR 4,629,302"
"Indonesia AirAsia, AirAsia X",2025-12-02,10:15 AM,10:40 PM (2025-12-02),10 hr 25 min,1 stop,"IDR 4,629,302"
SriLankan,2025-12-02,2:25 PM,8:10 AM +2 (2025-12-04),39 hr 45 min,1 stop,"IDR 4,677,000"
"AirAsia, AirAsia X",2025-12-02,9:15 PM,10:40 PM +1 (2025-12-03),23 hr 25 min,1 stop,"IDR 4,701,302"
Batik Air,2025-12-02,10:00 AM,8:25 AM +1 (2025-12-03),20 hr 25 min,2 stops,"IDR 4,836,550"
Batik Air,2025-12-02,2:00 PM,8:25 AM +1 (2025-12-03),16 hr 25 min,2 stops,"IDR 4,836,550"
Batik Air,2025-12-02,10:00 AM,8:25 AM +1 (2025-12-03),20 hr 25 min,2 stops,"IDR 4,906,550"
Scoot,2025-12-02,9:35 AM,5:55 PM +1 (2025-12-03),30 hr 20 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-02,11:20 AM,7:10 AM +1 (2025-12-03),17 hr 50 min,1 stop,"IDR 4,907,998"
Scoot,2025-12-02,11:20 AM,5:55 PM +1 (2025-12-03),28 hr 35 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-02,10:10 PM,5:55 PM +1 (2025-12-03),17 hr 45 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-02,10:10 PM,7:10 AM +2 (2025-12-04),31 hr,1 stop,"IDR 4,907,998"
China Airlines,2025-12-02,2:40 PM,4:35 PM +1 (2025-12-03),23 hr 55 min,1 stop,"IDR 4,951,800"
China Airlines,2025-12-02,2:40 PM,8:30 PM +1 (2025-12-03),27 hr 50 min,1 stop,"IDR 4,951,800"
EVA Air,2025-12-02,2:35 PM,7:20 PM +1 (2025-12-03),26 hr 45 min,1 stop,"IDR 5,346,400"
EVA Air,2025-12-02,2:35 PM,8:20 PM +1 (2025-12-03),27 hr 45 min,1 stop,"IDR 5,346,400"
Scoot,2025-12-02,8:10 PM,5:55 PM +1 (2025-12-03),19 hr 45 min,2 stops,"IDR 5,557,998"
China Airlines,2025-12-02,2:40 PM,1:30 PM +1 (2025-12-03),20 hr 50 min,1 stop,"IDR 5,578,800"
China Airlines,2025-12-02,2:40 PM,6:30 PM +1 (2025-12-03),25 hr 50 min,1 stop,"IDR 5,578,800"
"Indonesia AirAsia, Thai AirAsia X",2025-12-02,2:35 PM,8:00 AM +1 (2025-12-03),15 hr 25 min,1 stop,"IDR 5,668,121"
"Indonesia AirAsia, Thai AirAsia X",2025-12-02,2:35 PM,10:45 AM +1 (2025-12-03),18 hr 10 min,1 stop,"IDR 5,668,121"
"Indonesia AirAsia, Thai AirAsia X",2025-12-02,4:45 PM,8:00 AM +1 (2025-12-03),13 hr 15 min,1 stop,"IDR 5,858,121"
"Indonesia AirAsia, Thai AirAsia X",2025-12-02,4:45 PM,10:45 AM +1 (2025-12-03),16 hr,1 stop,"IDR 5,858,121"
Philippine Airlines,2025-12-02,1:20 AM,12:55 PM (2025-12-02),9 hr 35 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-12-02,1:20 AM,2:10 PM (2025-12-02),10 hr 50 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-12-02,1:20 AM,8:10 PM (2025-12-02),16 hr 50 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-12-02,1:20 AM,12:20 AM +1 (2025-12-03),21 hr,1 stop,"IDR 5,950,000"
THAI,2025-12-02,1:05 PM,6:20 AM +1 (2025-12-03),15 hr 15 min,1 stop,"IDR 5,979,300"
THAI,2025-12-02,1:05 PM,6:55 AM +1 (2025-12-03),15 hr 50 min,1 stop,"IDR 5,979,300"
THAI,2025-12-02,1:05 PM,7:40 AM +1 (2025-12-03),16 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-12-02,7:05 PM,7:40 AM +1 (2025-12-03),10 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-12-02,7:05 PM,3:50 PM +1 (2025-12-03),18 hr 45 min,1 stop,"IDR 5,979,300"
Cebu Pacific,2025-12-02,11:25 PM,6:00 PM +1 (2025-12-03),16 hr 35 min,1 stop,"IDR 5,987,451"
THAI,2025-12-02,1:05 PM,3:50 PM +1 (2025-12-03),24 hr 45 min,1 stop,"IDR 6,371,400"
THAI,2025-12-02,7:05 PM,10:30 PM +1 (2025-12-03),25 hr 25 min,1 stop,"IDR 6,371,400"
ANA,2025-12-02,6:20 AM,3:40 PM (2025-12-02),7 hr 20 min,Nonstop,"IDR 6,422,900"
China Southern,2025-12-02,1:15 PM,1:20 PM +1 (2025-12-03),22 hr 5 min,1 stop,"IDR 6,440,900"
China Southern,2025-12-02,1:15 PM,8:00 PM +1 (2025-12-03),28 hr 45 min,1 stop,"IDR 6,440,900"
Scoot,2025-12-02,9:35 AM,10:40 AM +1 (2025-12-03),23 hr 5 min,2 stops,"IDR 6,532,352"
Scoot,2025-12-02,11:20 AM,10:40 AM +1 (2025-12-03),21 hr 20 min,2 stops,"IDR 6,532,352"
Scoot,2025-12-02,8:10 PM,10:40 AM +1 (2025-12-03),12 hr 30 min,2 stops,"IDR 6,532,352"
Scoot,2025-12-02,10:10 PM,10:40 AM +2 (2025-12-04),34 hr 30 min,2 stops,"IDR 6,532,352"
"Indonesia AirAsia, Thai AirAsia",2025-12-02,4:45 PM,12:30 PM +1 (2025-12-03),17 hr 45 min,2 stops,"IDR 6,623,237"
"Shandong, XiamenAir",2025-12-02,12:25 AM,1:45 PM (2025-12-02),11 hr 20 min,1 stop,"IDR 6,767,700"
Korean Air,2025-12-02,9:50 PM,12:25 PM +1 (2025-12-03),12 hr 35 min,1 stop,"IDR 6,824,900"
Korean Air,2025-12-02,9:50 PM,3:55 PM +1 (2025-12-03),16 hr 5 min,1 stop,"IDR 6,824,900"
Korean Air,2025-12-02,9:50 PM,7:30 PM +1 (2025-12-03),19 hr 40 min,1 stop,"IDR 6,824,900"
Korean Air,2025-12-02,9:50 PM,9:05 PM +1 (2025-12-03),21 hr 15 min,1 stop,"IDR 6,824,900"
Korean Air,2025-12-02,9:50 PM,10:50 PM +1 (2025-12-03),23 hr,1 stop,"IDR 6,824,900"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,3:55 PM +1 (2025-12-03),15 hr 25 min,1 stop,"IDR 6,824,900"
Asiana Airlines,2025-12-02,10:30 PM,5:55 PM +1 (2025-12-03),17 hr 25 min,1 stop,"IDR 6,824,900"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,7:30 PM +1 (2025-12-03),19 hr,1 stop,"IDR 6,824,900"
Asiana Airlines,2025-12-02,10:30 PM,9:00 PM +1 (2025-12-03),20 hr 30 min,1 stop,"IDR 6,824,900"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,9:05 PM +1 (2025-12-03),20 hr 35 min,1 stop,"IDR 6,824,900"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,10:50 PM +1 (2025-12-03),22 hr 20 min,1 stop,"IDR 6,824,900"
"Garuda Indonesia, Korean Air",2025-12-02,11:30 PM,9:05 PM +1 (2025-12-03),19 hr 35 min,1 stop,"IDR 6,824,900"
Korean Air,2025-12-02,9:50 PM,6:35 PM +1 (2025-12-03),18 hr 45 min,1 stop,"IDR 6,990,600"
Korean Air,2025-12-02,9:50 PM,9:35 PM +1 (2025-12-03),21 hr 45 min,1 stop,"IDR 6,990,600"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,6:35 PM +1 (2025-12-03),18 hr 5 min,1 stop,"IDR 6,990,600"
"Asiana Airlines, Korean Air",2025-12-02,10:30 PM,9:35 PM +1 (2025-12-03),21 hr 5 min,1 stop,"IDR 6,990,600"
"Garuda Indonesia, Korean Air",2025-12-02,11:30 PM,6:35 PM +1 (2025-12-03),17 hr 5 min,1 stop,"IDR 6,990,600"
"Garuda Indonesia, Korean Air",2025-12-02,11:30 PM,9:35 PM +1 (2025-12-03),20 hr 5 min,1 stop,"IDR 6,990,600"
China Southern,2025-12-02,9:05 AM,1:20 PM +1 (2025-12-03),26 hr 15 min,1 stop,"IDR 7,043,900"
China Southern,2025-12-02,9:05 AM,1:35 PM +1 (2025-12-03),26 hr 30 min,1 stop,"IDR 7,043,900"
China Southern,2025-12-02,1:15 PM,1:35 PM +1 (2025-12-03),22 hr 20 min,1 stop,"IDR 7,043,900"
JAL + Garuda Indonesia,2025-12-02,6:35 AM,3:50 PM (2025-12-02),7 hr 15 min,Nonstop,"IDR 7,116,200"
EVA Air + ANA,2025-12-02,2:35 PM,11:00 AM +1 (2025-12-03),18 hr 25 min,1 stop,"IDR 7,125,400"
EVA Air,2025-12-02,2:35 PM,12:00 PM +1 (2025-12-03),19 hr 25 min,1 stop,"IDR 7,125,400"
EVA Air,2025-12-02,2:35 PM,12:55 PM +1 (2025-12-03),20 hr 20 min,1 stop,"IDR 7,125,400"
Asiana Airlines + ANA,2025-12-02,10:30 PM,11:20 AM +1 (2025-12-03),10 hr 50 min,1 stop,"IDR 7,153,900"
Asiana Airlines,2025-12-02,10:30 PM,11:25 PM +1 (2025-12-03),22 hr 55 min,1 stop,"IDR 7,153,900"
"Cathay Pacific, ANA + Operated by Air Japan",2025-12-02,12:15 AM,3:10 PM (2025-12-02),12 hr 55 min,1 stop,"IDR 7,526,000"
"Cathay Pacific, ANA",2025-12-02,8:10 AM,4:55 AM +1 (2025-12-03),18 hr 45 min,1 stop,"IDR 7,526,000"
"Cathay Pacific, ANA",2025-12-02,2:30 PM,4:55 AM +1 (2025-12-03),12 hr 25 min,1 stop,"IDR 7,526,000"
Asiana Airlines + ANA,2025-12-02,10:30 PM,5:50 PM +1 (2025-12-03),17 hr 20 min,1 stop,"IDR 7,647,600"
Asiana Airlines,2025-12-02,10:30 PM,9:45 PM +1 (2025-12-03),21 hr 15 min,1 stop,"IDR 7,647,600"
ANA,2025-12-02,7:15 AM,4:25 PM (2025-12-02),7 hr 10 min,Nonstop,"IDR 7,796,900"
ANA,2025-12-02,9:45 PM,6:50 AM +1 (2025-12-03),7 hr 5 min,Nonstop,"IDR 7,796,900"
Garuda Indonesia,2025-12-02,7:05 AM,8:50 AM +1 (2025-12-03),23 hr 45 min,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,9:40 AM,8:50 AM +1 (2025-12-03),21 hr 10 min,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,11:50 AM,8:50 AM +1 (2025-12-03),19 hr,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,1:30 PM,8:50 AM +1 (2025-12-03),17 hr 20 min,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,2:30 PM,8:50 AM +1 (2025-12-03),16 hr 20 min,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,3:50 PM,8:50 AM +1 (2025-12-03),15 hr,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,5:00 PM,8:50 AM +1 (2025-12-03),13 hr 50 min,1 stop,"IDR 7,983,420"
Garuda Indonesia,2025-12-02,7:45 PM,8:50 AM +1 (2025-12-03),11 hr 5 min,1 stop,"IDR 7,983,420"
